student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
97,0,1,0.1428571428571428,0,0,1,1.0,0.75,3,2,3,1,0.3333333333333333,0.0,0.0,0.1875,0.4736842105263157,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
98,0,0,0.1428571428571428,1,0,1,0.5,0.25,2,2,0,1,0.0,0.3333333333333333,0.0,0.0,0.6842105263157894,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
99,0,0,0.1428571428571428,1,0,1,1.0,1.0,2,2,3,1,0.0,0.0,0.0,0.125,0.631578947368421,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
100,0,0,0.1428571428571428,1,0,1,1.0,0.75,2,0,0,1,0.0,0.6666666666666667,0.0,0.0625,0.631578947368421,0.6842105263157894,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
101,0,1,0.1428571428571428,1,0,1,1.0,1.0,3,3,2,1,0.0,0.0,0.0,0.375,0.4736842105263157,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
102,0,1,0.1428571428571428,1,0,1,1.0,1.0,3,4,2,0,0.0,0.6666666666666667,0.0,0.0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
103,0,1,0.0,1,0,1,1.0,1.0,3,2,0,1,0.0,0.0,0.0,0.0625,0.631578947368421,0.6842105263157894,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
104,0,0,0.0,1,0,1,0.75,0.5,3,2,1,1,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5789473684210527,0.5263157894736842,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
105,0,1,0.0,1,0,0,0.75,1.0,3,2,0,1,0.0,0.3333333333333333,0.0,0.0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
106,0,0,0.0,1,0,0,0.75,0.75,2,1,3,0,0.0,1.0,0.0,0.3125,0.5263157894736842,0.5263157894736842,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
107,0,0,0.0,1,0,1,0.5,0.5,2,2,0,1,0.0,1.0,0.0,0.125,0.5263157894736842,0.5263157894736842,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
108,0,1,0.1428571428571428,1,0,1,0.75,0.75,3,2,1,0,0.0,0.6666666666666667,0.0,0.125,0.6842105263157894,0.7368421052631579,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
109,0,1,0.0,0,0,1,1.0,1.0,2,2,1,0,1.0,1.0,0.0,0.25,0.631578947368421,0.5263157894736842,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
110,0,0,0.1428571428571428,1,1,1,1.0,1.0,1,1,2,1,0.0,0.6666666666666667,0.0,0.0625,0.7894736842105263,0.7894736842105263,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
111,0,1,0.0,1,1,0,1.0,1.0,4,4,0,1,0.0,0.0,0.0,0.125,0.6842105263157894,0.7368421052631579,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
112,0,0,0.1428571428571428,0,0,1,0.75,0.75,3,2,3,0,0.0,0.6666666666666667,0.0,0.125,0.5789473684210527,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
113,0,0,0.1428571428571428,1,0,1,0.5,0.5,0,2,1,1,0.0,0.3333333333333333,0.3333333333333333,0.375,0.4210526315789473,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
114,0,1,0.0,1,1,1,1.0,0.5,4,2,0,1,0.0,0.0,0.0,0.3125,0.9473684210526316,0.894736842105263,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
115,0,1,0.0,0,0,1,0.5,0.25,1,3,3,1,0.0,0.3333333333333333,0.0,0.125,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
116,0,1,0.1428571428571428,1,0,1,1.0,1.0,4,4,0,0,0.0,0.3333333333333333,0.0,0.1875,0.8421052631578947,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
117,0,1,0.0,1,0,1,1.0,1.0,2,4,3,0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.8421052631578947,0.7894736842105263,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
118,0,1,0.1428571428571428,1,0,1,0.75,0.75,2,3,1,0,0.3333333333333333,0.0,0.0,0.1875,0.7368421052631579,0.7368421052631579,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
119,0,1,0.2857142857142856,0,0,1,0.25,0.75,2,2,0,0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.4375,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
120,0,1,0.0,1,0,1,0.75,1.0,2,2,3,0,0.0,0.0,0.0,0.0625,0.7368421052631579,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
121,0,0,0.0,1,0,1,0.25,0.5,0,3,0,1,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
122,0,1,0.0,1,0,1,0.5,0.5,3,3,1,0,0.0,1.0,0.0,0.1875,0.7368421052631579,0.6842105263157894,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
123,0,0,0.1428571428571428,1,1,1,0.5,1.0,2,1,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.7368421052631579,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
124,0,1,0.1428571428571428,1,0,1,1.0,1.0,1,2,0,1,0.0,0.0,0.0,0.125,0.631578947368421,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
125,0,0,0.1428571428571428,1,0,1,0.5,0.5,2,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
126,0,1,0.0,1,0,1,0.75,1.0,3,3,1,0,0.0,0.0,0.0,0.0625,0.4736842105263157,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
127,0,0,0.0,1,1,0,0.75,1.0,2,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
128,0,0,0.5714285714285712,1,0,1,0.0,0.25,0,2,0,2,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
129,0,1,0.1428571428571428,0,0,1,1.0,1.0,4,4,0,1,0.0,0.0,0.0,0.25,0.7368421052631579,0.7368421052631579,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
130,0,1,0.1428571428571428,1,0,1,0.5,0.75,2,2,0,1,0.3333333333333333,0.6666666666666667,0.0,0.125,0.6842105263157894,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
131,0,0,0.0,0,0,1,0.75,1.0,3,4,0,0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
132,0,0,0.4285714285714284,1,0,1,0.5,0.25,3,2,3,1,0.0,0.3333333333333333,1.0,0.3125,0.5263157894736842,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
133,0,0,0.2857142857142856,1,1,0,0.5,0.25,2,2,0,1,0.6666666666666667,0.0,0.0,0.25,0.5789473684210527,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
134,0,0,0.0,1,0,1,0.25,0.25,0,2,0,1,0.6666666666666667,0.0,0.0,0.1875,0.5789473684210527,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
135,0,0,0.2857142857142856,1,1,1,0.5,0.5,2,2,0,0,0.0,0.0,0.0,0.0625,0.6842105263157894,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
136,0,0,0.1428571428571428,1,0,0,0.75,1.0,3,2,0,0,0.0,0.0,0.0,0.375,0.7894736842105263,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
137,0,1,0.1428571428571428,1,0,1,0.5,0.25,0,2,0,1,1.0,0.0,0.0,0.125,0.4736842105263157,0.4736842105263157,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
138,0,0,0.1428571428571428,1,0,0,0.5,0.5,2,2,1,1,0.0,0.0,0.3333333333333333,0.375,0.6842105263157894,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
139,0,1,0.0,0,0,1,0.75,1.0,0,4,0,1,1.0,0.3333333333333333,0.0,0.0625,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
140,0,0,0.0,1,0,1,1.0,1.0,3,0,0,1,0.0,0.6666666666666667,0.0,0.125,0.6842105263157894,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
141,0,1,0.2857142857142856,0,0,1,0.75,1.0,0,2,0,1,0.6666666666666667,0.3333333333333333,0.0,0.0625,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
142,0,0,0.1428571428571428,0,0,1,0.25,0.25,0,2,0,1,1.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.6842105263157894,0.6842105263157894,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
143,0,1,0.4285714285714284,1,1,1,0.75,0.25,3,3,0,1,0.3333333333333333,0.0,0.0,0.0625,0.5789473684210527,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
144,0,0,0.4285714285714284,1,0,0,0.75,0.5,2,3,0,2,0.0,0.6666666666666667,0.0,0.3125,0.631578947368421,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
145,0,0,0.1428571428571428,0,0,1,0.25,0.25,2,3,3,1,0.3333333333333333,0.0,0.0,0.25,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
146,0,0,0.1428571428571428,1,0,0,0.75,0.75,2,2,0,2,0.3333333333333333,0.0,0.0,0.125,0.4736842105263157,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
147,0,1,0.1428571428571428,1,1,1,0.25,0.25,3,2,0,1,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
148,0,0,0.0,1,0,1,1.0,1.0,4,4,0,1,0.3333333333333333,0.0,0.0,0.1875,0.6842105263157894,0.7368421052631579,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
149,0,0,0.0,0,0,1,0.25,0.25,2,2,0,1,0.6666666666666667,0.0,0.3333333333333333,0.0625,0.4210526315789473,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
150,0,1,0.0,1,0,1,1.0,0.75,4,3,0,0,0.3333333333333333,1.0,0.0,0.1875,0.4736842105263157,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
151,0,0,0.0,1,0,0,0.75,0.75,3,3,1,1,0.0,0.3333333333333333,0.0,0.75,0.4736842105263157,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
152,0,1,0.1428571428571428,1,0,1,1.0,1.0,3,3,0,1,0.0,0.6666666666666667,0.0,0.0,0.7894736842105263,0.6842105263157894,0.6842105263157894,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
153,0,1,0.1428571428571428,1,1,1,0.5,0.5,3,3,3,0,0.3333333333333333,0.0,0.0,0.125,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
154,0,0,0.0,1,0,1,1.0,1.0,4,3,0,1,0.0,0.6666666666666667,0.0,0.0625,0.6842105263157894,0.6842105263157894,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
155,0,0,0.1428571428571428,1,1,1,0.25,0.25,0,0,0,1,0.0,0.0,0.0,0.125,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
